defined_class	affected_entity_1_sub	affected_entity_1_super	pato_id
ZP:1008642	GO:0006915	ZFA:0001269	PATO:0000057
ZP:1008643	GO:0008283	ZFA:0009102	PATO:0002052
ZP:1008644	GO:0042593	ZFA:0001094	PATO:0002302
ZP:1008662	GO:0097475	ZFA:0000206	PATO:0000297
ZP:1008665	GO:0097475	ZFA:0000206	PATO:0002052
ZP:1008696	GO:0031101	ZFA:0005424	PATO:0000912
ZP:1008697	GO:0031101	ZFA:0005424	PATO:0015004
ZP:1008704	GO:0006914	ZFA:0000150	PATO:0002051
ZP:1008725	GO:0006915	ZFA:0001338	PATO:0001236
ZP:1008726	GO:0008283	ZFA:0000706	PATO:0001236
ZP:1008727	GO:0008283	ZFA:0001076	PATO:0002304
ZP:1008728	GO:0008283	ZFA:0001323	PATO:0002304
ZP:1008731	GO:0006915	ZFA:0001269	PATO:0002051
ZP:1008732	GO:0030593	ZFA:0001269	PATO:0000057
ZP:1008737	GO:0045321	ZFA:0000114	PATO:0002051
ZP:1008747	GO:0030282	ZFA:0001269	PATO:0000057
ZP:1008755	GO:0030282	ZFA:0000250	PATO:0001236
ZP:1008756	GO:0030282	ZFA:0000250	PATO:0002304
ZP:1008758	GO:0090130	ZFA:0000121	PATO:0002052
ZP:1008759	GO:0090130	ZFA:0000121	PATO:0002302
ZP:1008761	GO:0014866	ZFA:0009116	PATO:0002302
ZP:1008792	GO:0006915	ZFA:0005277	PATO:0002051
ZP:1008817	GO:0001503	ZFA:0000126	PATO:0000502
ZP:1008825	GO:0008283	ZFA:0001202	PATO:0002052
ZP:1008826	GO:0030282	ZFA:0000126	PATO:0002304
ZP:1008827	GO:0030282	ZFA:0000519	PATO:0002304
ZP:1008828	GO:0030282	ZFA:0001066	PATO:0002304
ZP:1008847	GO:0000165	ZFA:0009076	PATO:0002052
ZP:1008877	GO:0120029	ZFA:0000368	PATO:0001236
ZP:1008878	GO:0120029	ZFA:0000368	PATO:0002302
ZP:1008879	GO:0120029	ZFA:0000368	PATO:0002304
ZP:1008880	GO:0120029	ZFA:0005327	PATO:0001236
ZP:1008881	GO:0120029	ZFA:0005327	PATO:0002304
ZP:1008882	GO:0120029	ZFA:0005323	PATO:0002304
ZP:1008907	GO:0019226	ZFA:0000008	PATO:0000057
ZP:1008919	GO:0008219	ZFA:0000012	PATO:0002051
ZP:1008921	GO:0006816	ZFA:0009316	PATO:0001236
ZP:1008922	GO:0008219	ZFA:0000114	PATO:0002051
ZP:1008933	GO:0006914	ZFA:0005145	PATO:0000057
ZP:1008934	GO:0006914	ZFA:0005145	PATO:0002051
ZP:1008935	GO:0019835	ZFA:0009111	PATO:0002051
ZP:1008946	GO:0008219	ZFA:0001269	PATO:0002051
ZP:1008983	GO:0051080	ZFA:0001568	PATO:0002051
ZP:1008997	GO:0006915	ZFA:0000505	PATO:0002051
ZP:1009001	GO:0048668	ZFA:0009052	PATO:0001507
ZP:1009013	GO:0030282	ZFA:0000737	PATO:0001236
ZP:1009014	GO:0030282	ZFA:0000737	PATO:0001507
ZP:1009015	GO:0030282	ZFA:0000737	PATO:0002304
ZP:1009048	GO:0008283	ZFA:0001596	PATO:0002052
ZP:1009049	GO:0016477	ZFA:0001596	PATO:0002052
ZP:1009069	GO:0001508	ZFA:0000109	PATO:0002051
ZP:1009070	GO:0001508	ZFA:0000445	PATO:0002051
ZP:1009076	GO:0006629	ZFA:0000123	PATO:0001507
ZP:1009096	GO:0007219	ZFA:0000152	PATO:0000297
ZP:1009098	GO:0008219	ZFA:0009127	PATO:0002051
ZP:1009119	GO:0051899	ZFA:0000778	PATO:0000381
ZP:1009120	GO:0051899	ZFA:0009052	PATO:0000381
ZP:1009133	GO:0043403	ZFA:0005277	PATO:0002052
ZP:1009140	GO:0016042	ZFA:0000008	PATO:0002302
ZP:1009157	GO:0008283	ZFA:0009007	PATO:0002051
ZP:1009158	GO:0008283	ZFA:0009133	PATO:0002051
ZP:1009163	GO:0008283	ZFA:0005125	PATO:0000057
ZP:1009173	GO:1903673	ZFA:0001175	PATO:0001236
ZP:1009177	GO:0042063	ZFA:0000075	PATO:0002052
ZP:1009179	GO:0048677	ZFA:0000075	PATO:0000912
ZP:1009180	GO:0048677	ZFA:0000075	PATO:0015004
ZP:1009182	GO:0031099	ZFA:0000075	PATO:0000912
ZP:1009183	GO:0031099	ZFA:0000075	PATO:0015004
ZP:1009187	GO:0006635	ZFA:0000123	PATO:0000161
ZP:1009188	GO:0006635	ZFA:0000123	PATO:0000912
ZP:1009189	GO:0006635	ZFA:0005145	PATO:0000912
ZP:1009205	GO:0007617	ZFA:0000242	PATO:0001236
ZP:1009206	GO:0007617	ZFA:0000242	PATO:0002304
ZP:1009207	GO:0007617	ZFA:0000303	PATO:0001236
ZP:1009221	GO:0030282	ZFA:0000578	PATO:0002051
ZP:1009230	GO:0019226	ZFA:0001314	PATO:0002302
ZP:1009253	GO:0098814	ZFA:0009149	PATO:0000044
ZP:1009254	GO:0098814	ZFA:0009149	PATO:0000381
ZP:1009262	GO:0008219	ZFA:0000008	PATO:0002051
ZP:1009263	GO:0008283	ZFA:0009073	PATO:0002051
ZP:1009311	GO:0008015	ZFA:0000180	PATO:0001236
ZP:1009336	GO:0009416	ZFA:0000445	PATO:0002302
ZP:1009352	GO:0043473	ZFA:0001094	PATO:0001236
ZP:1009358	GO:0014046	ZFA:0000008	PATO:0002052
ZP:1009360	GO:0008344	ZFA:0001094	PATO:0001236
ZP:1009361	GO:0051938	ZFA:0000109	PATO:0001507
ZP:1009375	GO:0098722	ZFA:0000109	PATO:0002051
ZP:1009384	GO:0031929	ZFA:0009076	PATO:0000057
ZP:1009386	GO:0061314	ZFA:0001615	PATO:0002051
ZP:1009394	GO:0048675	ZFA:0000247	PATO:0000297
ZP:1009407	GO:0001974	ZFA:0001269	PATO:0002052
ZP:1009412	GO:0001935	ZFA:0001269	PATO:0002052
ZP:1009413	GO:0001944	ZFA:0001269	PATO:0001507
ZP:1009420	GO:0097205	ZFA:0000151	PATO:0000057
ZP:1009423	GO:0019226	ZFA:0000109	PATO:0001236
ZP:1009428	GO:0006757	ZFA:0001094	PATO:0015003
ZP:1009429	GO:0009060	ZFA:0001094	PATO:0015003
ZP:1009451	GO:0060047	ZFA:0000471	PATO:0000078
ZP:1009452	GO:0060047	ZFA:0000471	PATO:0001845
ZP:1009468	GO:0098869	ZFA:0000035	PATO:0001507
ZP:1009475	GO:0001738	ZFA:0009397	PATO:0001236
ZP:1009476	GO:0030036	ZFA:0009397	PATO:0001236
ZP:1009477	GO:0035622	ZFA:0000123	PATO:0002302
ZP:1009478	GO:0061138	ZFA:0005164	PATO:0002051
ZP:1009479	GO:0061138	ZFA:0005164	PATO:0002052
ZP:1009492	GO:0070365	ZFA:0005147	PATO:0002052
ZP:1009498	GO:0050673	ZFA:0000150	PATO:0000057
ZP:1009499	GO:0050673	ZFA:0000150	PATO:0002051
ZP:1009520	GO:0007214	ZFA:0000008	PATO:0002052
ZP:1009545	GO:0061900	ZFA:0009280	PATO:0000057
ZP:1009549	GO:0042246	ZFA:0001466	PATO:0001236
ZP:1009553	GO:0008345	ZFA:0001094	PATO:0001236
ZP:1009570	GO:0006915	ZFA:0000123	PATO:0000057
ZP:1009595	GO:0030036	ZFA:0000084	PATO:0001507
ZP:1009672	GO:0140060	ZFA:0000295	PATO:0001507
ZP:1009674	GO:0048514	ZFA:0001620	PATO:0000057
ZP:1009675	GO:0048514	ZFA:0001620	PATO:0002051
ZP:1009676	GO:0048514	ZFA:0001621	PATO:0000057
ZP:1009677	GO:0048514	ZFA:0001621	PATO:0002051
ZP:1009678	GO:0061438	ZFA:0001620	PATO:0000057
ZP:1009679	GO:0061438	ZFA:0001620	PATO:0002051
ZP:1009680	GO:0061438	ZFA:0001621	PATO:0000057
ZP:1009681	GO:0061438	ZFA:0001621	PATO:0002051
ZP:1009682	GO:0006897	ZFA:0001620	PATO:0002051
ZP:1009683	GO:0006897	ZFA:0001621	PATO:0002051
ZP:1009691	GO:0007160	ZFA:0009025	PATO:0000297
ZP:1009692	GO:0007160	ZFA:0009025	PATO:0002052
ZP:1009701	GO:0030282	ZFA:0001559	PATO:0001303
ZP:1009715	GO:0007224	ZFA:0000115	PATO:0001507
ZP:1009716	GO:0060347	ZFA:0000009	PATO:0001507
ZP:1009738	GO:0014808	ZFA:0009114	PATO:0002302
ZP:1009741	GO:0014808	ZFA:0009114	PATO:0001236
ZP:1009745	GO:0030182	ZFA:0000032	PATO:0001236
ZP:1009761	GO:0006915	ZFA:0005272	PATO:0000057
ZP:1009763	GO:0007281	ZFA:0005272	PATO:0002052
ZP:1009764	GO:0008584	ZFA:0005272	PATO:0002051
ZP:1009765	GO:0008585	ZFA:0005272	PATO:0002052
ZP:1009766	GO:0019101	ZFA:0005272	PATO:0002052
ZP:1009767	GO:0019102	ZFA:0005272	PATO:0002051
ZP:1009775	GO:0008283	ZFA:0000413	PATO:0002052
ZP:1009776	GO:0008283	ZFA:0009016	PATO:0002052
ZP:1009777	GO:0008283	ZFA:0009386	PATO:0002052
ZP:1009786	GO:1990834	ZFA:0000402	PATO:0001236
ZP:1009787	GO:1990834	ZFA:0009358	PATO:0001236
ZP:1009791	GO:0030432	ZFA:0000112	PATO:0002052
ZP:1009800	GO:0008283	ZFA:0000121	PATO:0002052
ZP:1009802	GO:0048469	ZFA:0009118	PATO:0002052
ZP:1009810	GO:0008283	ZFA:0000079	PATO:0002052
ZP:1009811	GO:0021898	ZFA:0000079	PATO:0002052
ZP:1009813	GO:0008283	ZFA:0009019	PATO:0002052
ZP:1009826	GO:0008089	ZFA:0000175	PATO:0002302
ZP:1009829	GO:0070286	ZFA:0000175	PATO:0000057
ZP:1009838	GO:0036250	ZFA:0000175	PATO:0000057
ZP:1009839	GO:0098957	ZFA:0000175	PATO:0000057
ZP:1009840	GO:0098958	ZFA:0000175	PATO:0002052
ZP:1009854	GO:0098958	ZFA:0000175	PATO:0000057
ZP:1009856	GO:0008090	ZFA:0000175	PATO:0002052
ZP:1009857	GO:0098957	ZFA:0000175	PATO:0002052
ZP:1009862	GO:0008219	ZFA:0009076	PATO:0002051
ZP:1009863	GO:0008283	ZFA:0009076	PATO:0002052
ZP:1009881	GO:0007219	ZFA:0000152	PATO:0002052
ZP:1009884	GO:0044843	ZFA:0009325	PATO:0000502
ZP:1009891	GO:0048668	ZFA:0009052	PATO:0000057
ZP:1009899	GO:0051899	ZFA:0000778	PATO:0000044
ZP:1009900	GO:0051899	ZFA:0000778	PATO:0000380
ZP:1009901	GO:0051899	ZFA:0009052	PATO:0000044
ZP:1009902	GO:0051899	ZFA:0009052	PATO:0000380
ZP:1009903	GO:0060384	ZFA:0009117	PATO:0002052
ZP:1009904	GO:0071340	ZFA:0009117	PATO:0000057
ZP:1009905	GO:0097091	ZFA:0009052	PATO:0002052
ZP:1009906	GO:0098529	ZFA:0009117	PATO:0002052
ZP:1009911	GO:0098529	ZFA:0009117	PATO:0000057
ZP:1009918	GO:0006915	ZFA:0009262	PATO:0002051
ZP:1009919	GO:0006915	ZFA:0009275	PATO:0002051
ZP:1009927	GO:1990636	ZFA:0001109	PATO:0002051
ZP:1009931	GO:0007283	ZFA:0000403	PATO:0002051
ZP:1009932	GO:0048496	ZFA:0000403	PATO:0001507
ZP:1009942	GO:0008045	ZFA:0005441	PATO:0001236
ZP:1009947	GO:0007411	ZFA:0009244	PATO:0001236
ZP:1009948	GO:0008045	ZFA:0005439	PATO:0001236
ZP:1009949	GO:0008045	ZFA:0005440	PATO:0001236
ZP:1009950	GO:0008045	ZFA:0005450	PATO:0001236
ZP:1009955	GO:0042551	ZFA:0000206	PATO:0000694
ZP:1009964	GO:0097475	ZFA:0000206	PATO:0000057
ZP:1009972	GO:0032060	ZFA:0009288	PATO:0002051
ZP:1009973	GO:0030041	ZFA:0009288	PATO:0002052
ZP:1009975	GO:0031099	ZFA:0000944	PATO:0002051
ZP:1009976	GO:0035736	ZFA:0000152	PATO:0002052
ZP:1009978	GO:0008283	ZFA:0009303	PATO:0001507
ZP:1009980	GO:0016477	ZFA:0009303	PATO:0000502
ZP:1009997	GO:0008219	ZFA:0001115	PATO:0002051
ZP:1009998	GO:0120029	ZFA:0005323	PATO:0002302
ZP:1009999	GO:0120029	ZFA:0005327	PATO:0002302
ZP:1010001	GO:0140059	ZFA:0000213	PATO:0001236
ZP:1010002	GO:0001966	ZFA:0001094	PATO:0001507
ZP:1010010	GO:0098908	ZFA:0000445	PATO:0001507
ZP:1010014	GO:0009612	ZFA:0009367	PATO:0002302
ZP:1010017	GO:0008283	ZFA:0000114	PATO:0002051
ZP:1010023	GO:0001944	ZFA:0005037	PATO:0002302
ZP:1010025	GO:0010882	ZFA:0000009	PATO:0002302
ZP:1010031	GO:0006954	ZFA:0005781	PATO:0002051
ZP:1010035	GO:0060038	ZFA:0005147	PATO:0002051
ZP:1010036	GO:0061026	ZFA:0000009	PATO:0002052
ZP:1010038	GO:0060122	ZFA:0000166	PATO:0002302
ZP:1010049	GO:0048469	ZFA:0009249	PATO:0000297
ZP:1010050	GO:0048876	ZFA:0000144	PATO:0001507
ZP:1010056	GO:0007520	ZFA:0009117	PATO:0001507
ZP:1010068	GO:2000425	ZFA:0000152	PATO:0001236
ZP:1010080	GO:0006915	ZFA:0001094	PATO:0002052
ZP:1010086	GO:0120077	ZFA:0005025	PATO:0000297
ZP:1010096	GO:0060384	ZFA:0009367	PATO:0001236
ZP:1010104	GO:0031099	ZFA:0009104	PATO:0002052
ZP:1010106	GO:0014003	ZFA:0000029	PATO:0002302
ZP:1010107	GO:0014003	ZFA:0000029	PATO:0001236
ZP:1010119	GO:0008283	ZFA:0009323	PATO:0002052
ZP:1010123	GO:0008283	ZFA:0009351	PATO:0002052
ZP:1010124	GO:0008283	ZFA:0000123	PATO:0001236
ZP:1010135	GO:0022008	ZFA:0000029	PATO:0002304
ZP:1010137	GO:0008283	ZFA:0000101	PATO:0001236
ZP:1010140	GO:0003317	ZFA:0001320	PATO:0001236
ZP:1010151	GO:0001755	ZFA:0000590	PATO:0001236
ZP:1010154	GO:0019722	ZFA:0009116	PATO:0001236
ZP:1010188	GO:0001885	ZFA:0000008	PATO:0002052
ZP:1010226	GO:0061351	ZFA:0001345	PATO:0000912
ZP:1010229	GO:0051402	ZFA:0001345	PATO:0000911
ZP:1010249	GO:0006915	ZFA:0005028	PATO:0002051
ZP:1010250	GO:0008283	ZFA:0005028	PATO:0002052
ZP:1010256	GO:0031103	ZFA:0000815	PATO:0002052
ZP:1010264	GO:0042074	ZFA:0000711	PATO:0000502
ZP:1010265	GO:0042074	ZFA:0000711	PATO:0001236
ZP:1010267	GO:0035622	ZFA:0000123	PATO:0001236
ZP:1010268	GO:0061138	ZFA:0005164	PATO:0001236
ZP:1010270	GO:0007409	ZFA:0009243	PATO:0001507
ZP:1010274	GO:0002040	ZFA:0001285	PATO:0000057
ZP:1010286	GO:0030282	ZFA:0001189	PATO:0001236
ZP:1010293	GO:0003401	ZFA:0000135	PATO:0002052
ZP:1010314	GO:0001894	ZFA:0005619	PATO:0001507
ZP:1010318	GO:0030282	ZFA:0001655	PATO:0001236
ZP:1010321	GO:0060271	ZFA:0000130	PATO:0001236
ZP:1010323	GO:0060271	ZFA:0001056	PATO:0001236
ZP:1010331	GO:0007416	ZFA:0000778	PATO:0000297
ZP:1010332	GO:0007416	ZFA:0009149	PATO:0000297
ZP:1010333	GO:0007416	ZFA:0009238	PATO:0000297
ZP:1010341	GO:0048675	ZFA:0000032	PATO:0001507
ZP:1010342	GO:0048675	ZFA:0000100	PATO:0001507
ZP:1010348	GO:0008219	ZFA:0005023	PATO:0000057
ZP:1010349	GO:0008219	ZFA:0005023	PATO:0002051
ZP:1010354	GO:0008283	ZFA:0009019	PATO:0001507
ZP:1010355	GO:0007416	ZFA:0009238	PATO:0002052
ZP:1010365	GO:0006915	ZFA:0001345	PATO:0002051
ZP:1010366	GO:0008283	ZFA:0001345	PATO:0002051
ZP:1010370	GO:0006915	ZFA:0001345	PATO:0000057
ZP:1010371	GO:0008283	ZFA:0001345	PATO:0000057
ZP:1010419	GO:0042552	ZFA:0000075	PATO:0001507
ZP:1010424	GO:0060038	ZFA:0001374	PATO:0002051
ZP:1010425	GO:0060038	ZFA:0005061	PATO:0002051
ZP:1010433	GO:0006915	ZFA:0001157	PATO:0001236
ZP:1010434	GO:0008283	ZFA:0001157	PATO:0001507
ZP:1010440	GO:0031099	ZFA:0000075	PATO:0001236
ZP:1010463	GO:1905517	ZFA:0005028	PATO:0002052
ZP:1010465	GO:0001568	ZFA:0005025	PATO:0001236
ZP:1010469	GO:0031099	ZFA:0001285	PATO:0002052
ZP:1010498	GO:0048703	ZFA:0001306	PATO:0002302
ZP:1010499	GO:0002062	ZFA:0001460	PATO:0002052
ZP:1010500	GO:0051216	ZFA:0001161	PATO:0002302
ZP:1010501	GO:0014036	ZFA:0001306	PATO:0001236
ZP:1010504	GO:0000423	ZFA:0005237	PATO:0000057
ZP:1010506	GO:0000423	ZFA:0005237	PATO:0002052
ZP:1010515	GO:0016055	ZFA:0000123	PATO:0002051
ZP:1010516	GO:0016055	ZFA:0009397	PATO:0002051
ZP:1010517	GO:0008283	ZFA:0009111	PATO:0002052
ZP:1010520	GO:0016055	ZFA:0000123	PATO:0000057
ZP:1010542	GO:0002040	ZFA:0001061	PATO:0002302
ZP:1010552	GO:0008015	ZFA:0001315	PATO:0001236
ZP:1010553	GO:0044458	ZFA:0000150	PATO:0001236
ZP:1010554	GO:0044458	ZFA:0000938	PATO:0001236
ZP:1010556	GO:0051726	ZFA:0000008	PATO:0001236
ZP:1010557	GO:0051726	ZFA:0000152	PATO:0001236
ZP:1010559	GO:0051726	ZFA:0000008	PATO:0002302
ZP:1010560	GO:0051726	ZFA:0000152	PATO:0002302
ZP:1010563	GO:1904124	ZFA:0000445	PATO:0001236
ZP:1010564	GO:0070997	ZFA:0000445	PATO:0002052
ZP:1010579	GO:0003341	ZFA:0000075	PATO:0001236
ZP:1010580	GO:0000278	ZFA:0000029	PATO:0000297
ZP:1010593	GO:0006915	ZFA:0000151	PATO:0000057
ZP:1010594	GO:0072015	ZFA:0001673	PATO:0002302
ZP:1010595	GO:0097205	ZFA:0000151	PATO:0002052
ZP:1010601	GO:0060231	ZFA:0001462	PATO:0002052
ZP:1010605	GO:0060038	ZFA:0000009	PATO:0002302
ZP:1010606	GO:0060038	ZFA:0000009	PATO:0001236
ZP:1010607	GO:0006915	ZFA:0000151	PATO:0002051
ZP:1010613	GO:0008219	ZFA:0001117	PATO:0002304
ZP:1010632	GO:0031103	ZFA:0000075	PATO:0015004
ZP:1010633	GO:0003310	ZFA:0000140	PATO:0002052
ZP:1010635	GO:0030154	ZFA:0005755	PATO:0002302
ZP:1010639	GO:0006915	ZFA:0009221	PATO:0002051
ZP:1010641	GO:0006915	ZFA:0009222	PATO:0002051
ZP:1010647	GO:0008283	ZFA:0000051	PATO:0002052
ZP:1010655	GO:0006915	ZFA:0001114	PATO:0000057
ZP:1010656	GO:0006915	ZFA:0000114	PATO:0002051
ZP:1010662	GO:0060536	ZFA:0001400	PATO:0001236
ZP:1010663	GO:0016055	ZFA:0001273	PATO:0002052
ZP:1010668	GO:0002383	ZFA:0000008	PATO:0015003
ZP:1010671	GO:0002548	ZFA:0000110	PATO:0002052
ZP:1010673	GO:0008283	ZFA:0000422	PATO:0002052
ZP:1010682	GO:0001508	ZFA:0000009	PATO:0001236
ZP:1010686	GO:0046903	ZFA:0009084	PATO:0002052
ZP:1010687	GO:0006914	ZFA:0001630	PATO:0000057
ZP:1010699	GO:0006915	ZFA:0001400	PATO:0002051
ZP:1010700	GO:0006915	ZFA:0009084	PATO:0002051
ZP:1010701	GO:0030282	ZFA:0001591	PATO:0002052
ZP:1010702	GO:0030282	ZFA:0001630	PATO:0002052
ZP:1010705	GO:0016476	ZFA:0000086	PATO:0002052
ZP:1010713	GO:0060536	ZFA:0001205	PATO:0001236
ZP:1010722	GO:0006915	ZFA:0009084	PATO:0001236
ZP:1010724	GO:0000278	ZFA:0000105	PATO:0000911
ZP:1010728	GO:0002064	ZFA:0000554	PATO:0001236
ZP:1010730	GO:0060384	ZFA:0009121	PATO:0001236
ZP:1010735	GO:0035914	ZFA:0001086	PATO:0001236
ZP:1010737	GO:0048741	ZFA:0009117	PATO:0002302
ZP:1010738	GO:0048846	ZFA:0005179	PATO:0002302
ZP:1010739	GO:0048846	ZFA:0005180	PATO:0002302
ZP:1010742	GO:0035148	ZFA:0000001	PATO:0002052
ZP:1010780	GO:0019226	ZFA:0001329	PATO:0001236
ZP:1010796	GO:0006914	ZFA:0001056	PATO:0000380
ZP:1010797	GO:0006914	ZFA:0000035	PATO:0000381
ZP:1010798	GO:0006914	ZFA:0000075	PATO:0000381
ZP:1010799	GO:0006914	ZFA:0001056	PATO:0000381
ZP:1010800	GO:0006914	ZFA:0001202	PATO:0000381
ZP:1010802	GO:0014033	ZFA:0001194	PATO:0001236
ZP:1010805	GO:0071425	ZFA:0005898	PATO:0002052
ZP:1010811	GO:0071425	ZFA:0000094	PATO:0000911
ZP:1010812	GO:0071425	ZFA:0000669	PATO:0000912
ZP:1010814	GO:1902489	ZFA:0000094	PATO:0002051
ZP:1010820	GO:0071425	ZFA:0000669	PATO:0000161
ZP:1010824	GO:0060975	ZFA:0005490	PATO:0000057
ZP:1010826	GO:0003260	ZFA:0001320	PATO:0001236
ZP:1010827	GO:0060975	ZFA:0005489	PATO:0002052
ZP:1010828	GO:0060975	ZFA:0005490	PATO:0002052
ZP:1010838	GO:1905590	ZFA:0005489	PATO:0002052
ZP:1010839	GO:0016477	ZFA:0000017	PATO:0002052
ZP:1010842	GO:0008219	ZFA:0009003	PATO:0002051
ZP:1010844	GO:0019228	ZFA:0001429	PATO:0001236
ZP:1010845	GO:0008306	ZFA:0001094	PATO:0015003
ZP:1010848	GO:0001755	ZFA:0001106	PATO:0001236
ZP:1010849	GO:0001755	ZFA:0001106	PATO:0002052
ZP:1010877	GO:0030593	ZFA:0001058	PATO:0001236
ZP:1010885	GO:0001935	ZFA:0001269	PATO:0002051
ZP:1010898	GO:0022008	ZFA:0000152	PATO:0001236
ZP:1010899	GO:0008283	ZFA:0009014	PATO:0002051
ZP:1010905	GO:0072554	ZFA:0000014	PATO:0001507
ZP:1010930	GO:0048846	ZFA:0005176	PATO:0001236
ZP:1010938	GO:0071222	ZFA:0009111	PATO:0001507
ZP:1010943	GO:0030851	ZFA:0000669	PATO:0001236
ZP:1010962	GO:0006915	ZFA:0000295	PATO:0001236
ZP:1010981	GO:1990266	ZFA:0001094	PATO:0001507
ZP:1010991	GO:0030263	ZFA:0001289	PATO:0000057
ZP:1010992	GO:0030263	ZFA:0001289	PATO:0002051
ZP:1010996	GO:0000082	ZFA:0000339	PATO:0000502
ZP:1010997	GO:0006915	ZFA:0000339	PATO:0000161
ZP:1010998	GO:0008283	ZFA:0000339	PATO:0001507
ZP:1010999	GO:0036268	ZFA:0001094	PATO:0000499
ZP:1011000	GO:0001503	ZFA:0000075	PATO:0001236
ZP:1011009	GO:0008219	ZFA:0000035	PATO:0002051
ZP:1011055	GO:0072012	ZFA:0001288	PATO:0001507
ZP:1011066	GO:0006914	ZFA:0009367	PATO:0001507
ZP:1011074	GO:0006914	ZFA:0005277	PATO:0001507
