defined_class	affected_entity_1_super	pato_id
ZP:0004008	ZFA:0000435	PATO:0000599
ZP:0004009	ZFA:0001114	PATO:0000117
ZP:0004010	ZFA:0001329	PATO:0001432
ZP:0004012	ZFA:0009369	PATO:0001406
ZP:0004014	GO:0021534	PATO:0001507
ZP:0004015	GO:0021575	PATO:0000502
ZP:0004016	ZFA:0000029	PATO:0000599
ZP:0004021	ZFA:0001617	PATO:0000470
ZP:0004022	GO:0061053	PATO:0001507
ZP:0004023	ZFA:0000009	PATO:0002299
ZP:0004024	ZFA:0000471	PATO:0001154
ZP:0004025	ZFA:0000471	PATO:0002299
ZP:0004028	ZFA:0009114	PATO:0000937
ZP:0004030	ZFA:0001115	PATO:0001501
ZP:0004031	ZFA:0005237	PATO:0001406
ZP:0004032	ZFA:0000038	PATO:0001847
ZP:0004033	ZFA:0000084	PATO:0001444
ZP:0004034	ZFA:0000088	PATO:0000051
ZP:0004039	ZFA:0001317	PATO:0000001
ZP:0004040	ZFA:0000029	PATO:0001602
ZP:0004041	ZFA:0001094	PATO:0000646
ZP:0004042	GO:0007204	PATO:0000057
ZP:0004043	ZFA:0000084	PATO:0001847
ZP:0004045	ZFA:0001114	PATO:0001501
ZP:0004046	GO:0001525	PATO:0001236
ZP:0004047	GO:0007033	PATO:0001236
ZP:0004048	GO:0008015	PATO:0001236
ZP:0004049	GO:0061154	PATO:0001236
ZP:0004051	ZFA:0000154	PATO:0001571
ZP:0004052	ZFA:0000180	PATO:0000051
ZP:0004054	ZFA:0000477	PATO:0000592
ZP:0004055	ZFA:0000477	PATO:0001571
ZP:0004056	ZFA:0000477	PATO:0001714
ZP:0004058	ZFA:0001057	PATO:0001896
ZP:0004059	ZFA:0001061	PATO:0001896
ZP:0004060	ZFA:0001267	PATO:0000051
ZP:0004062	ZFA:0001286	PATO:0001571
ZP:0004063	ZFA:0001319	PATO:0001602
ZP:0004065	ZFA:0001639	PATO:0000638
ZP:0004066	ZFA:0005017	PATO:0001571
ZP:0004067	ZFA:0005024	PATO:0001571
ZP:0004068	ZFA:0005025	PATO:0001896
ZP:0004069	ZFA:0005035	PATO:0001571
ZP:0004070	ZFA:0005035	PATO:0001714
ZP:0004071	ZFA:0005054	PATO:0001896
ZP:0004072	ZFA:0009065	PATO:0001671
ZP:0004073	GO:0014029	PATO:0001507
ZP:0004074	GO:0014033	PATO:0001507
ZP:0004075	GO:0030509	PATO:0001507
ZP:0004076	ZFA:0000029	PATO:0002210
ZP:0004077	GO:0000278	PATO:0001236
ZP:0004078	GO:0016477	PATO:0000297
ZP:0004079	GO:0042073	PATO:0001507
ZP:0004090	ZFA:0001464	PATO:0002112
ZP:0004099	ZFA:0009222	PATO:0000051
ZP:0004100	ZFA:0009262	PATO:0000051
ZP:0004101	ZFA:0009262	PATO:0000574
ZP:0004102	ZFA:0009275	PATO:0000051
ZP:0004103	ZFA:0009275	PATO:0002248
ZP:0004104	GO:0000244	PATO:0001507
ZP:0004105	GO:0000398	PATO:0001507
ZP:0004106	GO:0002573	PATO:0001507
ZP:0004107	GO:0042981	PATO:0001507
ZP:0004108	ZFA:0000012	PATO:0000638
ZP:0004109	ZFA:0000075	PATO:0000639
ZP:0004110	ZFA:0009326	PATO:0001997
ZP:0004111	GO:0070285	PATO:0001507
ZP:0004112	ZFA:0000403	PATO:0000051
ZP:0004113	ZFA:0001094	PATO:0000892
ZP:0004119	ZFA:0009170	PATO:0001997
ZP:0004120	GO:0008283	PATO:0000462
ZP:0004121	GO:0043009	PATO:0000502
ZP:0004122	ZFA:0000036	PATO:0001624
ZP:0004123	ZFA:0001249	PATO:0000592
ZP:0004124	ZFA:0001249	PATO:0000639
ZP:0004125	ZFA:0005169	PATO:0000414
ZP:0004126	ZFA:0005169	PATO:0000462
ZP:0004127	ZFA:0005169	PATO:0000638
ZP:0004128	ZFA:0005169	PATO:0000639
ZP:0004130	ZFA:0000017	PATO:0000052
ZP:0004131	ZFA:0000017	PATO:0000141
ZP:0004132	GO:0003094	PATO:0000911
ZP:0004133	GO:0003094	PATO:0002302
ZP:0004134	GO:0072102	PATO:0001507
ZP:0004135	GO:0072104	PATO:0001507
ZP:0004136	ZFA:0000014	PATO:0001602
ZP:0004146	ZFA:0005313	PATO:0000591
ZP:0004147	ZFA:0005313	PATO:0001578
ZP:0004148	ZFA:0001285	PATO:0000402
ZP:0004149	GO:0001755	PATO:0000502
ZP:0004152	ZFA:0000295	PATO:0001997
ZP:0004155	ZFA:0001611	PATO:0000141
ZP:0004156	ZFA:0001611	PATO:0002181
ZP:0004157	ZFA:0001612	PATO:0000141
ZP:0004158	ZFA:0001612	PATO:0002181
ZP:0004159	ZFA:0001617	PATO:0000140
ZP:0004160	ZFA:0000095	PATO:0001483
ZP:0004161	ZFA:0000396	PATO:0000638
ZP:0004162	GO:0043249	PATO:0002302
ZP:0004163	ZFA:0000007	PATO:0001301
ZP:0004164	GO:0001525	PATO:0002302
ZP:0004165	GO:0060856	PATO:0002302
ZP:0004166	ZFA:0000099	PATO:0001577
ZP:0004167	ZFA:0005020	PATO:0000646
ZP:0004168	GO:0004620	PATO:0001507
ZP:0004169	GO:0008233	PATO:0001507
ZP:0004170	GO:0032782	PATO:0001507
ZP:0004171	GO:0042593	PATO:0001507
ZP:0004172	ZFA:0000036	PATO:0000646
ZP:0004174	ZFA:0001100	PATO:0001241
ZP:0004175	ZFA:0001338	PATO:0002114
ZP:0004176	ZFA:0009111	PATO:0001624
ZP:0004177	GO:0003260	PATO:0001507
ZP:0004178	ZFA:0000112	PATO:0000462
ZP:0004179	ZFA:0000112	PATO:0000592
ZP:0004180	ZFA:0000330	PATO:0001511
ZP:0004182	ZFA:0001422	PATO:0001997
ZP:0004185	GO:0001541	PATO:0000694
ZP:0004186	GO:0001556	PATO:0002051
ZP:0004187	ZFA:0001109	PATO:0000261
ZP:0004188	ZFA:0001110	PATO:0000261
ZP:0004189	GO:0030182	PATO:0000502
ZP:0004190	GO:0060041	PATO:0000502
ZP:0004191	ZFA:0000024	PATO:0001501
ZP:0004192	ZFA:0000046	PATO:0002106
ZP:0004194	ZFA:0000119	PATO:0001501
ZP:0004195	ZFA:0000445	PATO:0000638
ZP:0004196	ZFA:0001464	PATO:0001501
ZP:0004197	GO:0006412	PATO:0002302
ZP:0004198	GO:0001958	PATO:0000694
ZP:0004199	GO:0002062	PATO:0001507
ZP:0004200	GO:0002072	PATO:0001507
ZP:0004204	ZFA:0001086	PATO:0000462
ZP:0004205	ZFA:0001086	PATO:0000628
ZP:0004206	ZFA:0001161	PATO:0001910
ZP:0004207	ZFA:0001400	PATO:0001241
ZP:0004208	ZFA:0001400	PATO:0001448
ZP:0004209	ZFA:0001422	PATO:0001241
ZP:0004210	ZFA:0001422	PATO:0001448
ZP:0004212	GO:0002040	PATO:0002051
ZP:0004213	ZFA:0001079	PATO:0002285
ZP:0004216	ZFA:0005559	PATO:0000937
ZP:0004217	ZFA:0001288	PATO:0001478
ZP:0004221	ZFA:0009285	PATO:0000646
ZP:0004222	ZFA:0009285	PATO:0001930
ZP:0004223	ZFA:0009285	PATO:0001958
ZP:0004224	ZFA:0000008	PATO:0000645
ZP:0004225	ZFA:0000042	PATO:0000638
ZP:0004226	ZFA:0000351	PATO:0000645
ZP:0004227	ZFA:0000570	PATO:0000646
ZP:0004228	ZFA:0001114	PATO:0000936
ZP:0004229	ZFA:0001205	PATO:0000052
ZP:0004231	ZFA:0001458	PATO:0000645
ZP:0004235	ZFA:0001469	PATO:0000936
ZP:0004236	ZFA:0005237	PATO:0001997
ZP:0004237	ZFA:0001466	PATO:0001483
ZP:0004241	GO:0009790	PATO:0000911
ZP:0004245	ZFA:0001115	PATO:0001591
ZP:0004246	GO:0010212	PATO:0001507
ZP:0004249	GO:0060324	PATO:0001507
ZP:0004251	ZFA:0001399	PATO:0001617
ZP:0004252	ZFA:0005004	PATO:0000645
ZP:0004253	GO:0007528	PATO:0002052
ZP:0004254	GO:0051124	PATO:0001507
ZP:0004255	GO:0071340	PATO:0000297
ZP:0004256	GO:0071340	PATO:0002052
ZP:0004258	ZFA:0009063	PATO:0000001
ZP:0004261	ZFA:0000003	PATO:0000937
ZP:0004262	GO:0040007	PATO:0000911
ZP:0004263	GO:0060215	PATO:0001507
ZP:0004264	GO:0070265	PATO:0002051
ZP:0004265	ZFA:0001094	PATO:0000967
ZP:0004266	GO:0003401	PATO:0002302
ZP:0004267	ZFA:0000135	PATO:0002364
ZP:0004269	ZFA:0000279	PATO:0002364
ZP:0004272	GO:0008589	PATO:0001236
ZP:0004273	GO:0021513	PATO:0001236
ZP:0004274	GO:0021871	PATO:0001236
ZP:0004275	GO:0021984	PATO:0001236
ZP:0004276	GO:0030900	PATO:0001236
ZP:0004277	GO:0033563	PATO:0001507
ZP:0004278	GO:0048846	PATO:0001236
ZP:0004279	ZFA:0000059	PATO:0000462
ZP:0004283	ZFA:0000435	PATO:0000574
ZP:0004284	ZFA:0000435	PATO:0000629
ZP:0004285	ZFA:0001256	PATO:0001241
ZP:0004286	ZFA:0001273	PATO:0000600
ZP:0004287	ZFA:0001282	PATO:0001241
ZP:0004288	ZFA:0001322	PATO:0000051
ZP:0004290	GO:0006911	PATO:0002052
ZP:0004291	GO:0040011	PATO:0002051
ZP:0004292	GO:0061351	PATO:0001507
ZP:0004294	ZFA:0000100	PATO:0000462
ZP:0004296	ZFA:0000152	PATO:0000462
ZP:0004300	ZFA:0000445	PATO:0000462
ZP:0004302	ZFA:0001227	PATO:0000462
ZP:0004303	GO:0003009	PATO:0000297
ZP:0004304	GO:0005267	PATO:0002052
ZP:0004305	GO:0007274	PATO:0000297
ZP:0004306	GO:0014866	PATO:0002052
ZP:0004307	ZFA:0000026	PATO:0000001
ZP:0004313	ZFA:0009116	PATO:0001462
ZP:0004316	GO:0000398	PATO:0001236
ZP:0004317	ZFA:0000706	PATO:0000638
ZP:0004318	ZFA:0005124	PATO:0000701
ZP:0004319	ZFA:0005046	PATO:0000645
ZP:0004321	GO:0003143	PATO:0000297
ZP:0004322	GO:0003261	PATO:0000297
ZP:0004323	GO:0035050	PATO:0000297
ZP:0004325	ZFA:0009316	PATO:0000462
ZP:0004326	GO:0043985	PATO:0002052
ZP:0004327	GO:0007016	PATO:0002302
ZP:0004328	GO:0021501	PATO:0002302
ZP:0004329	GO:0090134	PATO:0002302
ZP:0004331	ZFA:0001557	PATO:0000970
ZP:0004332	GO:0006364	PATO:0002302
ZP:0004333	GO:0009303	PATO:0002302
ZP:0004335	ZFA:0000114	PATO:0000911
ZP:0004336	GO:0043473	PATO:0000502
ZP:0004337	ZFA:0000108	PATO:0000700
ZP:0004342	GO:0008594	PATO:0001236
ZP:0004343	ZFA:0000143	PATO:0001241
ZP:0004344	ZFA:0009091	PATO:0001602
ZP:0004353	ZFA:0009262	PATO:0000646
ZP:0004355	ZFA:0009275	PATO:0000646
ZP:0004357	GO:0018023	PATO:0002052
ZP:0004358	GO:0018026	PATO:0002051
ZP:0004359	GO:0035462	PATO:0001507
ZP:0004360	GO:0046974	PATO:0002016
ZP:0004362	ZFA:0000071	PATO:0001602
ZP:0004363	ZFA:0000101	PATO:0000141
ZP:0004364	ZFA:0000112	PATO:0002178
ZP:0004365	ZFA:0000112	PATO:0002268
ZP:0004366	ZFA:0000121	PATO:0000141
ZP:0004367	ZFA:0000123	PATO:0002178
ZP:0004368	ZFA:0000123	PATO:0002268
ZP:0004369	ZFA:0000140	PATO:0002178
ZP:0004370	ZFA:0000140	PATO:0002268
ZP:0004371	ZFA:0000149	PATO:0002178
ZP:0004372	ZFA:0000149	PATO:0002268
ZP:0004373	ZFA:0001286	PATO:0002286
ZP:0004374	GO:0050975	PATO:0001236
ZP:0004375	ZFA:0001460	PATO:0000051
ZP:0004376	ZFA:0001580	PATO:0000051
ZP:0004377	GO:0048747	PATO:0001507
ZP:0004383	GO:0007626	PATO:0002052
ZP:0004384	ZFA:0000040	PATO:0000141
ZP:0004385	ZFA:0000040	PATO:0001501
ZP:0004386	ZFA:0000217	PATO:0001483
ZP:0004387	GO:0031016	PATO:0000502
ZP:0004388	GO:0061113	PATO:0001507
ZP:0004389	ZFA:0000140	PATO:0000596
ZP:0004390	GO:0002042	PATO:0000297
ZP:0004392	ZFA:0001052	PATO:0001571
ZP:0004393	ZFA:0001285	PATO:0000936
ZP:0004396	ZFA:0009303	PATO:0000411
ZP:0004400	ZFA:0000155	PATO:0000462
ZP:0004401	GO:0001755	PATO:0000911
ZP:0004404	ZFA:0001611	PATO:0000574
ZP:0004405	ZFA:0009003	PATO:0000140
ZP:0004406	ZFA:0009165	PATO:0000140
ZP:0004407	GO:0010996	PATO:0000297
ZP:0004408	GO:0003009	PATO:0000080
ZP:0004409	GO:0003009	PATO:0000380
ZP:0004410	GO:0050881	PATO:0001236
ZP:0004411	ZFA:0001094	PATO:0001858
ZP:0004412	ZFA:0009243	PATO:0001509
ZP:0004413	GO:0021954	PATO:0001507
ZP:0004414	GO:0048331	PATO:0001507
ZP:0004418	ZFA:0000111	PATO:0000591
ZP:0004419	ZFA:0000128	PATO:0000599
ZP:0004420	GO:0014812	PATO:0000297
ZP:0004421	ZFA:0000003	PATO:0000140
ZP:0004424	GO:0007626	PATO:0002304
ZP:0004425	GO:0040011	PATO:0000303
ZP:0004428	ZFA:0000079	PATO:0000586
ZP:0004429	ZFA:0001094	PATO:0000615
ZP:0004431	ZFA:0001117	PATO:0000620
ZP:0004432	ZFA:0005249	PATO:0000051
ZP:0004433	GO:0001756	PATO:0000297
ZP:0004434	GO:0043473	PATO:0001236
ZP:0004435	ZFA:0000074	PATO:0001483
ZP:0004437	ZFA:0000156	PATO:0001483
ZP:0004438	ZFA:0000157	PATO:0001483
ZP:0004440	ZFA:0000471	PATO:0000140
ZP:0004442	ZFA:0000725	PATO:0001483
ZP:0004443	ZFA:0000726	PATO:0001483
ZP:0004444	ZFA:0000727	PATO:0001483
ZP:0004445	ZFA:0000730	PATO:0001483
ZP:0004446	ZFA:0000731	PATO:0001483
ZP:0004447	ZFA:0000733	PATO:0000646
ZP:0004448	ZFA:0000851	PATO:0001483
ZP:0004449	ZFA:0000852	PATO:0001483
ZP:0004450	ZFA:0000853	PATO:0001483
ZP:0004451	ZFA:0000854	PATO:0001483
ZP:0004452	ZFA:0000855	PATO:0001483
ZP:0004453	ZFA:0000856	PATO:0001483
ZP:0004454	ZFA:0000858	PATO:0001483
ZP:0004455	ZFA:0000974	PATO:0001483
ZP:0004456	ZFA:0000975	PATO:0001483
ZP:0004457	ZFA:0000976	PATO:0001483
ZP:0004458	ZFA:0000977	PATO:0001483
ZP:0004459	ZFA:0000978	PATO:0001483
ZP:0004460	ZFA:0000980	PATO:0001483
ZP:0004461	ZFA:0000981	PATO:0001483
ZP:0004462	ZFA:0000982	PATO:0000646
ZP:0004463	ZFA:0000983	PATO:0001483
ZP:0004464	ZFA:0001462	PATO:0000639
ZP:0004465	GO:0071965	PATO:0000911
ZP:0004466	ZFA:0009063	PATO:0000592
ZP:0004469	ZFA:0000014	PATO:0000646
ZP:0004470	ZFA:0000180	PATO:0000646
ZP:0004473	ZFA:0005314	PATO:0000599
ZP:0004474	ZFA:0009285	PATO:0000141
ZP:0004475	ZFA:0009323	PATO:0000052
ZP:0004476	GO:0001502	PATO:0002052
ZP:0004477	GO:0002062	PATO:0002052
ZP:0004478	GO:0035988	PATO:0002052
ZP:0004484	GO:0015696	PATO:0000911
ZP:0004485	GO:0008015	PATO:0002302
ZP:0004486	GO:0030097	PATO:0001236
ZP:0004487	ZFA:0000014	PATO:0002364
ZP:0004490	ZFA:0001285	PATO:0000462
ZP:0004491	ZFA:0009044	PATO:0000462
ZP:0004492	GO:0001708	PATO:0001507
ZP:0004494	ZFA:0000477	PATO:0000586
ZP:0004496	ZFA:0001073	PATO:0000051
ZP:0004497	ZFA:0001073	PATO:0001624
ZP:0004500	GO:0007399	PATO:0001236
ZP:0004501	GO:0070365	PATO:0001507
ZP:0004502	GO:0072574	PATO:0002052
ZP:0004503	GO:0072576	PATO:0001507
ZP:0004504	ZFA:0009111	PATO:0000638
ZP:0004505	ZFA:0009111	PATO:0001997
ZP:0004506	ZFA:0009111	PATO:0002058
ZP:0004507	ZFA:0000006	PATO:0001617
ZP:0004508	ZFA:0000079	PATO:0000645
ZP:0004509	ZFA:0000108	PATO:0000592
ZP:0004510	ZFA:0000128	PATO:0001483
ZP:0004511	GO:0042074	PATO:0002052
ZP:0004512	ZFA:0000109	PATO:0002258
ZP:0004514	ZFA:0001176	PATO:0000591
ZP:0004515	ZFA:0000079	PATO:0000051
ZP:0004516	ZFA:0000160	PATO:0000963
ZP:0004517	ZFA:0000035	PATO:0000462
ZP:0004518	ZFA:0000107	PATO:0001501
ZP:0004519	ZFA:0000109	PATO:0000586
ZP:0004520	ZFA:0000075	PATO:0000617
ZP:0004521	ZFA:0001058	PATO:0000617
ZP:0004525	ZFA:0001319	PATO:0000617
ZP:0004526	ZFA:0009316	PATO:0000052
ZP:0004527	ZFA:0001508	PATO:0001483
ZP:0004528	GO:0007634	PATO:0002052
ZP:0004529	GO:0048675	PATO:0000502
ZP:0004531	GO:0030916	PATO:0001507
ZP:0004532	ZFA:0000168	PATO:0000140
ZP:0004533	ZFA:0000220	PATO:0001483
ZP:0004534	ZFA:0000257	PATO:0000051
ZP:0004535	ZFA:0000558	PATO:0000140
ZP:0004538	ZFA:0001097	PATO:0001483
ZP:0004539	ZFA:0001138	PATO:0001509
ZP:0004540	ZFA:0001461	PATO:0000587
ZP:0004541	ZFA:0001617	PATO:0000025
ZP:0004542	ZFA:0001617	PATO:0000628
ZP:0004543	ZFA:0000040	PATO:0000587
ZP:0004544	ZFA:0000108	PATO:0000967
ZP:0004545	ZFA:0001189	PATO:0001790
ZP:0004546	ZFA:0001554	PATO:0000591
ZP:0004547	ZFA:0001554	PATO:0001790
ZP:0004548	ZFA:0005435	PATO:0000646
ZP:0004549	ZFA:0005435	PATO:0001997
ZP:0004552	ZFA:0000360	PATO:0001324
ZP:0004553	ZFA:0000029	PATO:0001154
ZP:0004554	GO:0001945	PATO:0001507
ZP:0004555	ZFA:0000445	PATO:0000141
ZP:0004556	ZFA:0000023	PATO:0000937
ZP:0004557	GO:0003171	PATO:0001507
ZP:0004558	GO:2000793	PATO:0001507
ZP:0004559	ZFA:0001616	PATO:0000051
ZP:0004561	GO:0007268	PATO:0001507
ZP:0004562	GO:0007634	PATO:0000462
ZP:0004563	GO:0060005	PATO:0002018
ZP:0004569	ZFA:0000105	PATO:0001629
ZP:0004570	ZFA:0000106	PATO:0000141
ZP:0004571	ZFA:0001117	PATO:0001450
ZP:0004573	GO:0048882	PATO:0001236
ZP:0004574	GO:0048883	PATO:0001236
ZP:0004575	GO:0048885	PATO:0002302
ZP:0004576	ZFA:0000155	PATO:0000599
ZP:0004577	ZFA:0000155	PATO:0001809
ZP:0004580	ZFA:0000243	PATO:0000587
ZP:0004581	ZFA:0000243	PATO:0001630
ZP:0004582	ZFA:0001058	PATO:0000600
ZP:0004584	ZFA:0005223	PATO:0000462
ZP:0004586	ZFA:0009114	PATO:0001609
ZP:0004587	ZFA:0009116	PATO:0002050
ZP:0004588	ZFA:0000042	PATO:0000462
ZP:0004593	ZFA:0000135	PATO:0000586
ZP:0004594	ZFA:0001260	PATO:0000586
ZP:0004595	ZFA:0009102	PATO:0000470
ZP:0004596	GO:0035462	PATO:0001236
ZP:0004597	ZFA:0000240	PATO:0000051
ZP:0004598	ZFA:0001205	PATO:0002290
ZP:0004600	ZFA:0001399	PATO:0002290
ZP:0004601	GO:0097272	PATO:0001507
ZP:0004602	ZFA:0005327	PATO:0001030
ZP:0004603	ZFA:0009158	PATO:0001030
ZP:0004604	ZFA:0000107	PATO:0000645
ZP:0004605	ZFA:0000114	PATO:0001154
ZP:0004615	GO:0004683	PATO:0000911
ZP:0004616	ZFA:0000029	PATO:0001851
ZP:0004617	ZFA:0001670	PATO:0001798
ZP:0004618	ZFA:0001114	PATO:0000462
ZP:0004619	GO:0043484	PATO:0001507
ZP:0004620	ZFA:0001282	PATO:0000586
ZP:0004621	ZFA:0001282	PATO:0000937
ZP:0004622	ZFA:0005581	PATO:0000051
ZP:0004623	GO:0060026	PATO:0000502
ZP:0004624	GO:0061337	PATO:0001507
ZP:0004625	ZFA:0000060	PATO:0000141
ZP:0004626	ZFA:0000107	PATO:0000140
ZP:0004627	ZFA:0000107	PATO:0001997
ZP:0004634	GO:0000080	PATO:0000297
ZP:0004635	GO:0006977	PATO:0002051
ZP:0004636	ZFA:0000008	PATO:0001450
ZP:0004639	ZFA:0000106	PATO:0002364
ZP:0004640	ZFA:0009309	PATO:0001997
ZP:0004641	GO:0031076	PATO:0001507
ZP:0004642	ZFA:0000050	PATO:0000638
ZP:0004643	ZFA:0001516	PATO:0000051
ZP:0004644	ZFA:0009003	PATO:0000628
ZP:0004645	ZFA:0000137	PATO:0000574
ZP:0004646	ZFA:0000137	PATO:0000591
ZP:0004648	GO:0032060	PATO:0002051
ZP:0004649	ZFA:0000028	PATO:0000051
ZP:0004650	ZFA:0000124	PATO:0000051
ZP:0004651	ZFA:0000254	PATO:0000051
ZP:0004653	ZFA:0000107	PATO:0002248
ZP:0004654	ZFA:0009198	PATO:0000462
ZP:0004655	GO:0006468	PATO:0002052
ZP:0004656	GO:0030866	PATO:0001507
ZP:0004657	GO:0046847	PATO:0001507
ZP:0004658	GO:0060026	PATO:0000911
ZP:0004659	ZFA:0000058	PATO:0000628
ZP:0004668	ZFA:0005314	PATO:0001896
ZP:0004669	GO:0035141	PATO:0001236
ZP:0004670	ZFA:0000040	PATO:0001928
ZP:0004671	ZFA:0000094	PATO:0001928
ZP:0004672	GO:0048730	PATO:0001507
ZP:0004673	ZFA:0000105	PATO:0000051
ZP:0004675	ZFA:0000014	PATO:0000645
ZP:0004676	ZFA:0000144	PATO:0002249
ZP:0004677	ZFA:0005220	PATO:0000328
ZP:0004679	ZFA:0009091	PATO:0001444
ZP:0004680	ZFA:0009091	PATO:0001629
ZP:0004682	GO:0007155	PATO:0001507
ZP:0004683	GO:0033338	PATO:0001507
ZP:0004684	GO:0071896	PATO:0000297
ZP:0004685	ZFA:0000040	PATO:0000646
ZP:0004686	ZFA:0000040	PATO:0001450
ZP:0004691	ZFA:0000106	PATO:0000645
ZP:0004692	ZFA:0000108	PATO:0000647
ZP:0004694	ZFA:0001161	PATO:0000141
ZP:0004695	ZFA:0001161	PATO:0000639
ZP:0004696	ZFA:0001161	PATO:0001450
ZP:0004700	ZFA:0009183	PATO:0000052
ZP:0004702	GO:0007626	PATO:0000381
ZP:0004703	GO:0016477	PATO:0001236
ZP:0004704	GO:0031018	PATO:0001507
ZP:0004708	ZFA:0005064	PATO:0001847
ZP:0004709	ZFA:0005277	PATO:0000587
ZP:0004710	ZFA:0005277	PATO:0001372
ZP:0004714	GO:0001837	PATO:0000057
ZP:0004715	GO:0010719	PATO:0001507
ZP:0004716	GO:0048919	PATO:0001507
ZP:0004717	GO:0050680	PATO:0001507
ZP:0004718	ZFA:0000105	PATO:0000001
ZP:0004719	ZFA:0000368	PATO:0000001
ZP:0004721	ZFA:0009034	PATO:0000470
ZP:0004723	ZFA:0009183	PATO:0000051
ZP:0004724	ZFA:0000236	PATO:0001483
ZP:0004725	ZFA:0001094	PATO:0000004
ZP:0004728	ZFA:0009141	PATO:0000628
ZP:0004729	ZFA:0009327	PATO:0000628
ZP:0004730	GO:0070831	PATO:0001507
ZP:0004736	ZFA:0001119	PATO:0001444
ZP:0004737	ZFA:0000024	PATO:0000592
ZP:0004738	ZFA:0000119	PATO:0000592
ZP:0004739	ZFA:0001464	PATO:0000592
ZP:0004740	GO:0006357	PATO:0001507
ZP:0004741	GO:0048666	PATO:0001236
ZP:0004742	ZFA:0000295	PATO:0000587
ZP:0004745	ZFA:0000107	PATO:0001921
ZP:0004746	GO:0048565	PATO:0000502
ZP:0004747	GO:0048565	PATO:0001236
ZP:0004748	ZFA:0000112	PATO:0002106
ZP:0004749	ZFA:0005127	PATO:0000051
ZP:0004750	GO:0007601	PATO:0001507
ZP:0004751	GO:0030916	PATO:0001236
ZP:0004752	GO:0043049	PATO:0001236
ZP:0004753	ZFA:0000033	PATO:0000051
ZP:0004754	ZFA:0000051	PATO:0000646
ZP:0004755	ZFA:0000162	PATO:0000587
ZP:0004756	ZFA:0000180	PATO:0001483
ZP:0004757	ZFA:0001286	PATO:0000462
ZP:0004758	ZFA:0005037	PATO:0000051
ZP:0004759	GO:0030154	PATO:0001507
ZP:0004760	ZFA:0001249	PATO:0000051
ZP:0004761	GO:0001525	PATO:0000297
ZP:0004762	GO:0035118	PATO:0001507
ZP:0004763	ZFA:0001455	PATO:0000051
ZP:0004764	ZFA:0001455	PATO:0000586
ZP:0004765	ZFA:0001273	PATO:0002364
ZP:0004766	ZFA:0001611	PATO:0002364
ZP:0004767	GO:0010459	PATO:0001507
ZP:0004768	GO:0030334	PATO:0000001
ZP:0004769	GO:0030593	PATO:0002051
ZP:0004770	GO:0035701	PATO:0002304
ZP:0004771	ZFA:0000563	PATO:0001483
ZP:0004773	ZFA:0001056	PATO:0001396
ZP:0004775	ZFA:0001085	PATO:0001483
ZP:0004776	GO:0018342	PATO:0001507
ZP:0004777	GO:0032438	PATO:0001507
ZP:0004778	GO:0043473	PATO:0002051
ZP:0004779	ZFA:0000035	PATO:0000963
ZP:0004781	ZFA:0000075	PATO:0001592
ZP:0004783	ZFA:0000144	PATO:0000330
ZP:0004784	ZFA:0000144	PATO:0000584
ZP:0004785	ZFA:0000144	PATO:0001781
ZP:0004787	ZFA:0001464	PATO:0000638
ZP:0004789	ZFA:0001466	PATO:0001605
ZP:0004790	ZFA:0009127	PATO:0000051
ZP:0004791	ZFA:0009127	PATO:0000937
ZP:0004792	ZFA:0009241	PATO:0000941
ZP:0004793	ZFA:0009310	PATO:0000638
ZP:0004794	GO:0006812	PATO:0000297
ZP:0004795	GO:0006812	PATO:0002052
ZP:0004796	GO:0048855	PATO:0001236
ZP:0004797	GO:0060126	PATO:0001236
ZP:0004798	GO:0060127	PATO:0001236
ZP:0004799	GO:0060128	PATO:0001236
ZP:0004801	ZFA:0000206	PATO:0000462
ZP:0004802	ZFA:0000387	PATO:0000462
ZP:0004803	ZFA:0000556	PATO:0000646
ZP:0004804	ZFA:0000668	PATO:0000462
ZP:0004805	ZFA:0000713	PATO:0000462
ZP:0004806	ZFA:0000938	PATO:0000001
ZP:0004807	ZFA:0000938	PATO:0000051
ZP:0004808	ZFA:0001198	PATO:0000587
ZP:0004809	ZFA:0001256	PATO:0000025
ZP:0004810	ZFA:0001365	PATO:0000462
ZP:0004811	ZFA:0001405	PATO:0000599
ZP:0004812	ZFA:0009155	PATO:0001997
ZP:0004813	ZFA:0009204	PATO:0001997
ZP:0004814	ZFA:0009216	PATO:0001997
ZP:0004817	GO:0033278	PATO:0002052
ZP:0004818	ZFA:0000445	PATO:0001241
ZP:0004819	ZFA:0001273	PATO:0000001
ZP:0004820	GO:0048066	PATO:0000502
ZP:0004821	GO:0048598	PATO:0001749
ZP:0004822	ZFA:0000217	PATO:0000645
ZP:0004824	GO:0042330	PATO:0000297
ZP:0004825	GO:0048797	PATO:0001433
ZP:0004826	ZFA:0001056	PATO:0000937
ZP:0004827	ZFA:0001056	PATO:0000941
ZP:0004828	ZFA:0001089	PATO:0002112
ZP:0004832	ZFA:0005277	PATO:0000639
ZP:0004833	GO:0001885	PATO:0001507
ZP:0004834	GO:0021510	PATO:0001507
ZP:0004835	GO:0021521	PATO:0001507
ZP:0004836	GO:0042667	PATO:0001236
ZP:0004837	GO:0048699	PATO:0000912
ZP:0004838	GO:0061195	PATO:0002302
ZP:0004848	ZFA:0000042	PATO:0000586
