defined_class	affected_entity_1_super	pato_id
http://purl.obolibrary.org/obo/ZP_0110165	GO:0000028	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0110166	ZFA:0009306	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0110167	ZFA:0009244	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0110168	ZFA:0009052	PATO:0001671
http://purl.obolibrary.org/obo/ZP_0110169	GO:0055014	PATO:0000057
http://purl.obolibrary.org/obo/ZP_0110170	GO:0006979	PATO:0002017
http://purl.obolibrary.org/obo/ZP_0110171	ZFA:0005266	PATO:0000592
http://purl.obolibrary.org/obo/ZP_0110172	ZFA:0005209	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0110173	ZFA:0001135	PATO:0001896
http://purl.obolibrary.org/obo/ZP_0110174	ZFA:0001114	PATO:0002254
http://purl.obolibrary.org/obo/ZP_0110175	ZFA:0000543	PATO:0000592
http://purl.obolibrary.org/obo/ZP_0110176	ZFA:0000160	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0110177	ZFA:0000155	PATO:0002254
http://purl.obolibrary.org/obo/ZP_0110178	ZFA:0000537	PATO:0001241
http://purl.obolibrary.org/obo/ZP_0110179	ZFA:0000465	PATO:0001241
http://purl.obolibrary.org/obo/ZP_0110180	GO:0040011	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0110181	ZFA:0001329	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0110182	GO:0006975	PATO:0002051
http://purl.obolibrary.org/obo/ZP_0110183	ZFA:0000578	PATO:0001617
http://purl.obolibrary.org/obo/ZP_0110184	ZFA:0009397	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0110185	GO:0006974	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0110186	GO:0006915	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0110187	ZFA:0001522	PATO:0000467
http://purl.obolibrary.org/obo/ZP_0110188	GO:0007399	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0110189	ZFA:0000488	PATO:0001617
http://purl.obolibrary.org/obo/ZP_0110190	ZFA:0001611	PATO:0001241
http://purl.obolibrary.org/obo/ZP_0110191	GO:0048538	PATO:0000502
http://purl.obolibrary.org/obo/ZP_0110192	ZFA:0001276	PATO:0001483
http://purl.obolibrary.org/obo/ZP_0110193	GO:0006885	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0110194	ZFA:0000007	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0110195	GO:0003014	PATO:0000057
http://purl.obolibrary.org/obo/ZP_0110196	ZFA:0000100	PATO:0000591
http://purl.obolibrary.org/obo/ZP_0110197	ZFA:0001455	PATO:0000915
http://purl.obolibrary.org/obo/ZP_0110198	ZFA:0000099	PATO:0001362
http://purl.obolibrary.org/obo/ZP_0110199	GO:0061007	PATO:0002302
http://purl.obolibrary.org/obo/ZP_0110200	GO:0042594	PATO:0002302
http://purl.obolibrary.org/obo/ZP_0110201	GO:0042594	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0110202	GO:0008028	PATO:0002302
http://purl.obolibrary.org/obo/ZP_0110203	ZFA:0009101	PATO:0001922
http://purl.obolibrary.org/obo/ZP_0110204	ZFA:0009101	PATO:0001921
http://purl.obolibrary.org/obo/ZP_0110205	ZFA:0005313	PATO:0001444
http://purl.obolibrary.org/obo/ZP_0110206	ZFA:0005310	PATO:0001571
http://purl.obolibrary.org/obo/ZP_0110207	ZFA:0001673	PATO:0000052
http://purl.obolibrary.org/obo/ZP_0110208	GO:0042663	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0110209	ZFA:0000554	PATO:0001501
http://purl.obolibrary.org/obo/ZP_0110210	GO:0043584	PATO:0000297
http://purl.obolibrary.org/obo/ZP_0110211	ZFA:0000570	PATO:0000645
http://purl.obolibrary.org/obo/ZP_0110212	ZFA:0000570	PATO:0000052
http://purl.obolibrary.org/obo/ZP_0110213	ZFA:0000038	PATO:0002106
http://purl.obolibrary.org/obo/ZP_0110214	ZFA:0001052	PATO:0000586
http://purl.obolibrary.org/obo/ZP_0110215	ZFA:0005025	PATO:0001577
http://purl.obolibrary.org/obo/ZP_0110216	ZFA:0001286	PATO:0001444
http://purl.obolibrary.org/obo/ZP_0110217	ZFA:0005042	PATO:0000470
http://purl.obolibrary.org/obo/ZP_0110218	ZFA:0000094	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0110219	GO:0061131	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0110220	ZFA:0000064	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0110221	ZFA:0000038	PATO:0000330
http://purl.obolibrary.org/obo/ZP_0110222	GO:0001974	PATO:0002052
http://purl.obolibrary.org/obo/ZP_0110223	ZFA:0000180	PATO:0001577
http://purl.obolibrary.org/obo/ZP_0110224	GO:0034333	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0110225	ZFA:0000320	PATO:0001959
http://purl.obolibrary.org/obo/ZP_0110226	ZFA:0009150	PATO:0002286
http://purl.obolibrary.org/obo/ZP_0110227	ZFA:0001135	PATO:0000587
http://purl.obolibrary.org/obo/ZP_0110228	GO:0051877	PATO:0000057
http://purl.obolibrary.org/obo/ZP_0110229	GO:0051876	PATO:0000057
http://purl.obolibrary.org/obo/ZP_0110230	ZFA:0001205	PATO:0002181
http://purl.obolibrary.org/obo/ZP_0110231	ZFA:0000610	PATO:0000646
http://purl.obolibrary.org/obo/ZP_0110232	ZFA:0000488	PATO:0001920
http://purl.obolibrary.org/obo/ZP_0110233	ZFA:0000180	PATO:0001450
http://purl.obolibrary.org/obo/ZP_0110234	ZFA:0000477	PATO:0001897
http://purl.obolibrary.org/obo/ZP_0110235	ZFA:0000473	PATO:0000141
http://purl.obolibrary.org/obo/ZP_0110236	GO:0051402	PATO:0002052
http://purl.obolibrary.org/obo/ZP_0110237	GO:0019228	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0110238	GO:0005248	PATO:0000911
http://purl.obolibrary.org/obo/ZP_0110239	GO:0070935	PATO:0002052
http://purl.obolibrary.org/obo/ZP_0110240	ZFA:0000170	PATO:0001920
http://purl.obolibrary.org/obo/ZP_0110241	ZFA:0009369	PATO:0000330
http://purl.obolibrary.org/obo/ZP_0110242	ZFA:0009369	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0110243	GO:0060538	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0110244	GO:0016203	PATO:0002052
http://purl.obolibrary.org/obo/ZP_0110245	GO:0008345	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0110246	ZFA:0000084	PATO:0000921
http://purl.obolibrary.org/obo/ZP_0110247	GO:0060047	PATO:0000161
http://purl.obolibrary.org/obo/ZP_0110248	GO:0008237	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0110249	GO:0021984	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0110250	ZFA:0009006	PATO:0001488
http://purl.obolibrary.org/obo/ZP_0110251	ZFA:0000303	PATO:0000888
http://purl.obolibrary.org/obo/ZP_0110252	ZFA:0001389	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0110253	ZFA:0000150	PATO:0001478
http://purl.obolibrary.org/obo/ZP_0110254	ZFA:0005559	PATO:0000470
http://purl.obolibrary.org/obo/ZP_0110255	ZFA:0001559	PATO:0001649
http://purl.obolibrary.org/obo/ZP_0110256	ZFA:0001336	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0110257	ZFA:0001189	PATO:0001617
http://purl.obolibrary.org/obo/ZP_0110258	ZFA:0000135	PATO:0001478
http://purl.obolibrary.org/obo/ZP_0110259	ZFA:0001286	PATO:0001501
http://purl.obolibrary.org/obo/ZP_0110260	ZFA:0000317	PATO:0001448
http://purl.obolibrary.org/obo/ZP_0110261	ZFA:0000471	PATO:0000628
http://purl.obolibrary.org/obo/ZP_0110262	ZFA:0001227	PATO:0000640
http://purl.obolibrary.org/obo/ZP_0110263	ZFA:0001558	PATO:0001714
http://purl.obolibrary.org/obo/ZP_0110264	GO:0060271	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0110265	GO:0043249	PATO:0000502
http://purl.obolibrary.org/obo/ZP_0110266	GO:0006821	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0110267	ZFA:0000011	PATO:0001715
http://purl.obolibrary.org/obo/ZP_0110268	ZFA:0000060	PATO:0000467
http://purl.obolibrary.org/obo/ZP_0110269	GO:0055110	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0110270	GO:0060221	PATO:0000057
http://purl.obolibrary.org/obo/ZP_0110271	GO:0046666	PATO:0000161
http://purl.obolibrary.org/obo/ZP_0110272	ZFA:0001260	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0110273	GO:0032023	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0110274	ZFA:0001086	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0110275	ZFA:0005025	PATO:0000141
http://purl.obolibrary.org/obo/ZP_0110276	ZFA:0009256	PATO:0000052
http://purl.obolibrary.org/obo/ZP_0110277	ZFA:0009256	PATO:0000328
http://purl.obolibrary.org/obo/ZP_0110278	ZFA:0000676	PATO:0000140
http://purl.obolibrary.org/obo/ZP_0110279	ZFA:0000530	PATO:0000140
http://purl.obolibrary.org/obo/ZP_0110280	ZFA:0009063	PATO:0000627
http://purl.obolibrary.org/obo/ZP_0110281	ZFA:0009063	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0110282	ZFA:0001366	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0110283	ZFA:0001094	PATO:0001707
http://purl.obolibrary.org/obo/ZP_0110284	GO:0014866	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0110285	GO:0014032	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0110286	GO:0008345	PATO:0001530
http://purl.obolibrary.org/obo/ZP_0110287	GO:0055123	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0110288	ZFA:0009117	PATO:0002006
http://purl.obolibrary.org/obo/ZP_0110289	ZFA:0009117	PATO:0000122
http://purl.obolibrary.org/obo/ZP_0110290	ZFA:0001462	PATO:0000467
http://purl.obolibrary.org/obo/ZP_0110291	ZFA:0000155	PATO:0000467
http://purl.obolibrary.org/obo/ZP_0110292	GO:0042694	PATO:0000057
http://purl.obolibrary.org/obo/ZP_0110293	GO:0035282	PATO:0000057
http://purl.obolibrary.org/obo/ZP_0110294	ZFA:0009078	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0110295	GO:0033278	PATO:0000057
http://purl.obolibrary.org/obo/ZP_0110296	GO:0001757	PATO:0000057
http://purl.obolibrary.org/obo/ZP_0110297	ZFA:0000012	PATO:0000141
http://purl.obolibrary.org/obo/ZP_0110298	GO:0071340	PATO:0000057
http://purl.obolibrary.org/obo/ZP_0110299	ZFA:0009249	PATO:0000060
http://purl.obolibrary.org/obo/ZP_0110300	GO:0001757	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0110301	ZFA:0000144	PATO:0002247
http://purl.obolibrary.org/obo/ZP_0110302	GO:0071257	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0110303	GO:0055074	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0110304	GO:0010960	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0110305	GO:0001966	PATO:0000057
http://purl.obolibrary.org/obo/ZP_0110306	ZFA:0001260	PATO:0000117
http://purl.obolibrary.org/obo/ZP_0110307	ZFA:0001094	PATO:0000186
http://purl.obolibrary.org/obo/ZP_0110308	GO:0007049	PATO:0001818
http://purl.obolibrary.org/obo/ZP_0110309	ZFA:0009138	PATO:0000140
http://purl.obolibrary.org/obo/ZP_0110310	ZFA:0000135	PATO:0000921
http://purl.obolibrary.org/obo/ZP_0110311	ZFA:0000132	PATO:0000921
http://purl.obolibrary.org/obo/ZP_0110312	GO:0051301	PATO:0000057
http://purl.obolibrary.org/obo/ZP_0110313	GO:0001570	PATO:0000057
http://purl.obolibrary.org/obo/ZP_0110314	GO:0001525	PATO:0000057
http://purl.obolibrary.org/obo/ZP_0110315	ZFA:0000126	PATO:0000117
http://purl.obolibrary.org/obo/ZP_0110316	ZFA:0000126	PATO:0000060
http://purl.obolibrary.org/obo/ZP_0110317	ZFA:0000126	PATO:0000052
http://purl.obolibrary.org/obo/ZP_0110318	ZFA:0001057	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0110319	GO:0060856	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0110320	ZFA:0001161	PATO:0000117
http://purl.obolibrary.org/obo/ZP_0110321	GO:0042074	PATO:0000057
http://purl.obolibrary.org/obo/ZP_0110322	ZFA:0001052	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0110323	ZFA:0000041	PATO:0000140
http://purl.obolibrary.org/obo/ZP_0110324	ZFA:0000016	PATO:0000140
http://purl.obolibrary.org/obo/ZP_0110325	GO:0042074	PATO:0000161
http://purl.obolibrary.org/obo/ZP_0110326	GO:0042074	PATO:0000039
http://purl.obolibrary.org/obo/ZP_0110327	ZFA:0009288	PATO:0000070
http://purl.obolibrary.org/obo/ZP_0110328	ZFA:0000598	PATO:0001241
http://purl.obolibrary.org/obo/ZP_0110329	ZFA:0005245	PATO:0000070
http://purl.obolibrary.org/obo/ZP_0110330	ZFA:0001580	PATO:0001241
http://purl.obolibrary.org/obo/ZP_0110331	ZFA:0001161	PATO:0000467
http://purl.obolibrary.org/obo/ZP_0110332	GO:0033798	PATO:0002051
http://purl.obolibrary.org/obo/ZP_0110333	ZFA:0007067	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0110334	GO:0031101	PATO:0000057
http://purl.obolibrary.org/obo/ZP_0110335	ZFA:0000558	PATO:0000467
http://purl.obolibrary.org/obo/ZP_0110336	ZFA:0000558	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0110337	ZFA:0000476	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0110338	ZFA:0005227	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0110339	ZFA:0001249	PATO:0001672
http://purl.obolibrary.org/obo/ZP_0110340	ZFA:0005741	PATO:0000462
http://purl.obolibrary.org/obo/ZP_0110341	GO:0055072	PATO:0002052
http://purl.obolibrary.org/obo/ZP_0110342	GO:0000278	PATO:0000688
http://purl.obolibrary.org/obo/ZP_0110343	ZFA:0000032	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0110344	ZFA:0000109	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0110345	GO:0036368	PATO:0015003
http://purl.obolibrary.org/obo/ZP_0110346	ZFA:0001058	PATO:0001478
http://purl.obolibrary.org/obo/ZP_0110347	ZFA:0001267	PATO:0001501
http://purl.obolibrary.org/obo/ZP_0110348	ZFA:0001094	PATO:0002265
http://purl.obolibrary.org/obo/ZP_0110349	ZFA:0001115	PATO:0001671
http://purl.obolibrary.org/obo/ZP_0110350	ZFA:0005581	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0110351	GO:0044878	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0110352	ZFA:0000098	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0110353	ZFA:0009000	PATO:0001908
http://purl.obolibrary.org/obo/ZP_0110354	ZFA:0001094	PATO:0000957
http://purl.obolibrary.org/obo/ZP_0110355	ZFA:0009244	PATO:0000060
http://purl.obolibrary.org/obo/ZP_0110356	ZFA:0005176	PATO:0000060
http://purl.obolibrary.org/obo/ZP_0110357	ZFA:0009000	PATO:0002427
http://purl.obolibrary.org/obo/ZP_0110358	GO:0021518	PATO:0000297
http://purl.obolibrary.org/obo/ZP_0110359	ZFA:0000029	PATO:0000117
http://purl.obolibrary.org/obo/ZP_0110360	ZFA:0009369	PATO:0001407
http://purl.obolibrary.org/obo/ZP_0110361	ZFA:0001064	PATO:0000470
http://purl.obolibrary.org/obo/ZP_0110362	ZFA:0000949	PATO:0000587
http://purl.obolibrary.org/obo/ZP_0110363	ZFA:0000153	PATO:0001483
http://purl.obolibrary.org/obo/ZP_0110364	GO:0021906	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0110365	GO:0031101	PATO:0000911
http://purl.obolibrary.org/obo/ZP_0110366	ZFA:0001613	PATO:0000645
http://purl.obolibrary.org/obo/ZP_0110367	ZFA:0009078	PATO:0000587
http://purl.obolibrary.org/obo/ZP_0110368	ZFA:0001287	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0110369	GO:0055123	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0110370	ZFA:0009275	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0110371	ZFA:0009255	PATO:0000462
http://purl.obolibrary.org/obo/ZP_0110372	ZFA:0001464	PATO:0001412
http://purl.obolibrary.org/obo/ZP_0110373	ZFA:0000119	PATO:0001412
http://purl.obolibrary.org/obo/ZP_0110374	GO:0061074	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0110375	GO:0048589	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0110376	GO:0046351	PATO:0002051
http://purl.obolibrary.org/obo/ZP_0110377	GO:0046351	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0110378	GO:0030166	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0110379	GO:0060219	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0110380	GO:0060059	PATO:0000502
http://purl.obolibrary.org/obo/ZP_0110381	GO:0060040	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0110382	GO:0070293	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0110383	GO:0006898	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0110384	ZFA:0001461	PATO:0000646
http://purl.obolibrary.org/obo/ZP_0110385	ZFA:0001460	PATO:0000646
http://purl.obolibrary.org/obo/ZP_0110386	ZFA:0001216	PATO:0002364
http://purl.obolibrary.org/obo/ZP_0110387	ZFA:0001094	PATO:0002011
http://purl.obolibrary.org/obo/ZP_0110388	ZFA:0001261	PATO:0000467
http://purl.obolibrary.org/obo/ZP_0110389	ZFA:0001370	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0110390	GO:0043570	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0110391	GO:0042127	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0110392	ZFA:0000084	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0110393	ZFA:0000135	PATO:0001485
http://purl.obolibrary.org/obo/ZP_0110394	ZFA:0001617	PATO:0001977
http://purl.obolibrary.org/obo/ZP_0110395	ZFA:0009098	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0110396	ZFA:0000470	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0110397	ZFA:0000204	PATO:0000462
http://purl.obolibrary.org/obo/ZP_0110398	ZFA:0000123	PATO:0000470
http://purl.obolibrary.org/obo/ZP_0110399	ZFA:0005754	PATO:0000467
http://purl.obolibrary.org/obo/ZP_0110400	ZFA:0001318	PATO:0000596
http://purl.obolibrary.org/obo/ZP_0110401	ZFA:0000360	PATO:0000600
http://purl.obolibrary.org/obo/ZP_0110402	ZFA:0000114	PATO:0000600
http://purl.obolibrary.org/obo/ZP_0110403	GO:0006941	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0110404	GO:0002089	PATO:0000502
http://purl.obolibrary.org/obo/ZP_0110405	ZFA:0001115	PATO:0000586
http://purl.obolibrary.org/obo/ZP_0110406	GO:0071911	PATO:0002052
http://purl.obolibrary.org/obo/ZP_0110407	ZFA:0009005	PATO:0000462
http://purl.obolibrary.org/obo/ZP_0110408	ZFA:0001568	PATO:0000462
http://purl.obolibrary.org/obo/ZP_0110409	ZFA:0000360	PATO:0002492
http://purl.obolibrary.org/obo/ZP_0110410	ZFA:0000519	PATO:0002050
http://purl.obolibrary.org/obo/ZP_0110411	ZFA:0000538	PATO:0002050
http://purl.obolibrary.org/obo/ZP_0110412	GO:0036022	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0110413	GO:0021535	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0110414	ZFA:0000598	PATO:0000586
http://purl.obolibrary.org/obo/ZP_0110415	ZFA:0000303	PATO:0000892
http://purl.obolibrary.org/obo/ZP_0110416	GO:0007281	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0110417	GO:0042493	PATO:0001783
http://purl.obolibrary.org/obo/ZP_0110418	GO:0036269	PATO:0000462
http://purl.obolibrary.org/obo/ZP_0110419	ZFA:0001066	PATO:0002050
http://purl.obolibrary.org/obo/ZP_0110420	GO:0048794	PATO:0000502
http://purl.obolibrary.org/obo/ZP_0110421	ZFA:0000126	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0110422	ZFA:0001189	PATO:0000574
http://purl.obolibrary.org/obo/ZP_0110423	ZFA:0000023	PATO:0000587
http://purl.obolibrary.org/obo/ZP_0110424	ZFA:0000114	PATO:0000965
http://purl.obolibrary.org/obo/ZP_0110425	ZFA:0001114	PATO:0000413
http://purl.obolibrary.org/obo/ZP_0110426	GO:0050881	PATO:0000690
http://purl.obolibrary.org/obo/ZP_0110427	GO:0007389	PATO:0000001
http://purl.obolibrary.org/obo/ZP_0110428	ZFA:0001117	PATO:0001591
http://purl.obolibrary.org/obo/ZP_0110429	GO:0036268	PATO:0002302
http://purl.obolibrary.org/obo/ZP_0110430	ZFA:0005025	PATO:0000646
http://purl.obolibrary.org/obo/ZP_0110431	GO:0008331	PATO:0002302
http://purl.obolibrary.org/obo/ZP_0110432	GO:0007274	PATO:0002052
http://purl.obolibrary.org/obo/ZP_0110433	ZFA:0005319	PATO:0001483
http://purl.obolibrary.org/obo/ZP_0110434	GO:0097095	PATO:0000297
http://purl.obolibrary.org/obo/ZP_0110435	ZFA:0000249	PATO:0002013
http://purl.obolibrary.org/obo/ZP_0110436	GO:0007409	PATO:0002051
http://purl.obolibrary.org/obo/ZP_0110437	ZFA:0009169	PATO:0000470
http://purl.obolibrary.org/obo/ZP_0110438	ZFA:0000543	PATO:0000587
http://purl.obolibrary.org/obo/ZP_0110439	ZFA:0000823	PATO:0000052
http://purl.obolibrary.org/obo/ZP_0110440	ZFA:0001054	PATO:0000587
http://purl.obolibrary.org/obo/ZP_0110441	ZFA:0005002	PATO:0001483
http://purl.obolibrary.org/obo/ZP_0110442	ZFA:0005025	PATO:0001445
http://purl.obolibrary.org/obo/ZP_0110443	ZFA:0001157	PATO:0000304
http://purl.obolibrary.org/obo/ZP_0110444	ZFA:0009168	PATO:0000470
http://purl.obolibrary.org/obo/ZP_0110445	ZFA:0009076	PATO:0001924
http://purl.obolibrary.org/obo/ZP_0110446	ZFA:0001117	PATO:0000600
http://purl.obolibrary.org/obo/ZP_0110447	ZFA:0001216	PATO:0000574
http://purl.obolibrary.org/obo/ZP_0110448	ZFA:0001511	PATO:0000462
http://purl.obolibrary.org/obo/ZP_0110449	ZFA:0001072	PATO:0000462
http://purl.obolibrary.org/obo/ZP_0110450	ZFA:0000277	PATO:0001485
http://purl.obolibrary.org/obo/ZP_0110451	GO:0042552	PATO:0002304
http://purl.obolibrary.org/obo/ZP_0110452	GO:0060030	PATO:0000499
http://purl.obolibrary.org/obo/ZP_0110453	ZFA:0000641	PATO:0000140
http://purl.obolibrary.org/obo/ZP_0110454	ZFA:0000534	PATO:0000574
http://purl.obolibrary.org/obo/ZP_0110455	ZFA:0000304	PATO:0000051
http://purl.obolibrary.org/obo/ZP_0110456	ZFA:0005035	PATO:0001624
http://purl.obolibrary.org/obo/ZP_0110457	ZFA:0005035	PATO:0000141
http://purl.obolibrary.org/obo/ZP_0110458	ZFA:0005024	PATO:0001444
http://purl.obolibrary.org/obo/ZP_0110459	ZFA:0000073	PATO:0000587
http://purl.obolibrary.org/obo/ZP_0110460	ZFA:0000077	PATO:0000052
http://purl.obolibrary.org/obo/ZP_0110461	ZFA:0000694	PATO:0001617
http://purl.obolibrary.org/obo/ZP_0110462	GO:0033687	PATO:0002051
http://purl.obolibrary.org/obo/ZP_0110463	ZFA:0001285	PATO:0002286
http://purl.obolibrary.org/obo/ZP_0110464	ZFA:0000008	PATO:0000937
http://purl.obolibrary.org/obo/ZP_0110465	GO:0002011	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0110466	GO:0007626	PATO:0000912
http://purl.obolibrary.org/obo/ZP_0110467	GO:0007611	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0110468	GO:0042462	PATO:0001236
