defined_class	affected_entity_1_sub	affected_entity_1_super	pato_id
http://purl.obolibrary.org/obo/ZP_0125280	GO:0007368	ZFA:0000213	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125281	GO:0045176	ZFA:0001106	PATO:0002052
http://purl.obolibrary.org/obo/ZP_0125282	GO:0034332	ZFA:0001106	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125283	GO:0071679	ZFA:0001108	PATO:0002302
http://purl.obolibrary.org/obo/ZP_0125284	GO:2001266	ZFA:0000109	PATO:0002304
http://purl.obolibrary.org/obo/ZP_0125285	GO:0071679	ZFA:0000059	PATO:0002302
http://purl.obolibrary.org/obo/ZP_0125286	GO:0060121	ZFA:0000166	PATO:0002302
http://purl.obolibrary.org/obo/ZP_0125287	GO:0060121	ZFA:0000030	PATO:0002302
http://purl.obolibrary.org/obo/ZP_0125288	GO:0006915	ZFA:0000012	PATO:0002051
http://purl.obolibrary.org/obo/ZP_0125289	GO:0008283	ZFA:0000105	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125290	GO:0007155	ZFA:0000105	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0125291	GO:0045175	ZFA:0009158	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0125292	GO:0045198	ZFA:0000121	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125293	GO:0031103	ZFA:0000075	PATO:0002051
http://purl.obolibrary.org/obo/ZP_0125294	GO:0031099	ZFA:0000075	PATO:0002304
http://purl.obolibrary.org/obo/ZP_0125295	GO:0014009	ZFA:0005147	PATO:0000470
http://purl.obolibrary.org/obo/ZP_0125296	GO:0007405	ZFA:0000588	PATO:0002052
http://purl.obolibrary.org/obo/ZP_0125297	GO:0001837	ZFA:0000051	PATO:0002051
http://purl.obolibrary.org/obo/ZP_0125298	GO:0014009	ZFA:0005147	PATO:0001997
http://purl.obolibrary.org/obo/ZP_0125299	GO:0097719	ZFA:0001479	PATO:0002304
http://purl.obolibrary.org/obo/ZP_0125300	GO:0000089	ZFA:0009000	PATO:0000297
http://purl.obolibrary.org/obo/ZP_0125301	GO:0000088	ZFA:0009000	PATO:0000297
http://purl.obolibrary.org/obo/ZP_0125302	GO:0009617	ZFA:0009141	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125303	GO:0006955	ZFA:0009141	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125304	GO:0036445	ZFA:0000505	PATO:0002051
http://purl.obolibrary.org/obo/ZP_0125305	GO:0006915	ZFA:0009111	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125306	GO:0022008	ZFA:0000008	PATO:0000057
http://purl.obolibrary.org/obo/ZP_0125307	GO:0008283	ZFA:0009292	PATO:0000057
http://purl.obolibrary.org/obo/ZP_0125308	GO:0031099	ZFA:0009102	PATO:0000912
http://purl.obolibrary.org/obo/ZP_0125309	GO:0032456	ZFA:0000151	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125310	GO:0006306	ZFA:0009399	PATO:0002302
http://purl.obolibrary.org/obo/ZP_0125311	GO:0006915	ZFA:0009399	PATO:0002304
http://purl.obolibrary.org/obo/ZP_0125312	GO:0019722	ZFA:0000117	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125313	GO:0003341	ZFA:0000001	PATO:0002302
http://purl.obolibrary.org/obo/ZP_0125314	GO:0008283	ZFA:0009354	PATO:0002302
http://purl.obolibrary.org/obo/ZP_0125315	GO:0048705	ZFA:0001559	PATO:0002302
http://purl.obolibrary.org/obo/ZP_0125316	GO:0007520	ZFA:0009117	PATO:0000297
http://purl.obolibrary.org/obo/ZP_0125317	GO:0019226	ZFA:0000445	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125318	GO:0008078	ZFA:0000060	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125319	GO:0051301	ZFA:0001135	PATO:0001529
http://purl.obolibrary.org/obo/ZP_0125320	GO:0048870	ZFA:0000132	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125321	GO:0001764	ZFA:0005731	PATO:0002472
http://purl.obolibrary.org/obo/ZP_0125322	GO:0001570	ZFA:0001073	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125323	GO:0007219	ZFA:0005124	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125324	GO:0030432	ZFA:0000706	PATO:0002052
http://purl.obolibrary.org/obo/ZP_0125325	GO:0055007	ZFA:0001320	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125326	GO:0008283	ZFA:0000152	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125327	GO:0022008	ZFA:0000213	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125328	GO:0007368	ZFA:0000213	PATO:0001507
http://purl.obolibrary.org/obo/ZP_0125329	GO:0060384	ZFA:0000445	PATO:0002302
http://purl.obolibrary.org/obo/ZP_0125330	GO:0009953	ZFA:0000152	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125331	GO:0016477	ZFA:0001106	PATO:0000303
http://purl.obolibrary.org/obo/ZP_0125332	GO:0061626	ZFA:0005003	PATO:0002302
http://purl.obolibrary.org/obo/ZP_0125333	GO:0060837	ZFA:0005003	PATO:0002052
http://purl.obolibrary.org/obo/ZP_0125334	GO:0035779	ZFA:0005003	PATO:0002302
http://purl.obolibrary.org/obo/ZP_0125335	GO:0001570	ZFA:0005003	PATO:0002302
http://purl.obolibrary.org/obo/ZP_0125336	GO:0048813	ZFA:0009310	PATO:0002052
http://purl.obolibrary.org/obo/ZP_0125337	GO:0008283	ZFA:0009102	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125338	GO:0006306	ZFA:0009044	PATO:0002052
http://purl.obolibrary.org/obo/ZP_0125339	GO:1990138	ZFA:0009255	PATO:0001236
http://purl.obolibrary.org/obo/ZP_0125340	GO:0010842	ZFA:0001329	PATO:0002052
http://purl.obolibrary.org/obo/ZP_0125341	GO:0031099	ZFA:0009102	PATO:0000161
http://purl.obolibrary.org/obo/ZP_0125342	GO:0031099	ZFA:0009102	PATO:0000911
